graph_family,graph_seed,n,m,mean_degree,budget_mode,budget_value,projection_type,method,amplitude_sigma,amplitude_label,omega_mode,restart_seed,support_source,T_adapt,T_static,adaptive_updates,projection_calls,ode_nfev,runtime_sec,cvxpy_time_sec,cvxpy_calls,cut_raw,cut_rounded,cut_polished,sdp_bound,gw_cut,exact_optimum,exact_status,cut_ratio_exact,active_edges,mean_active_degree,max_active_degree,row_sum_mean,row_sum_max,budget_violation_max,symmetry_error,energy_descent_violations,energy_violations_raw,final_L,L_valid
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hybrid_frobenius,0.0,ideal,zero,2,graph,50.0,50.0,100,101,7594,23.967936515808105,21.130985975265503,101,1703.0,1703.0,1834.0,0.0,0.0,,timeout,0.0,1703,17.03,26,14.894999999999772,14.895000000000001,1.7763568394002505e-15,0.0,0,0,-1419.4348987932858,True
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,static,0.0,ideal,zero,0,graph,50.0,50.0,0,0,1766,0.8707611560821533,0.0,0,712.0,722.0,728.0,0.0,0.0,,timeout,0.0,1000,10.0,10,10.0,10.0,5.0,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,static,0.0,ideal,zero,1,graph,50.0,50.0,0,0,1586,0.7636299133300781,0.0,0,724.0,732.0,734.0,0.0,0.0,,timeout,0.0,1000,10.0,10,10.0,10.0,5.0,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,static,0.0,ideal,zero,2,graph,50.0,50.0,0,0,1670,0.832775354385376,0.0,0,702.0,728.0,732.0,0.0,0.0,,timeout,0.0,1000,10.0,10,10.0,10.0,5.0,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,random_rounding,0.0,ideal,zero,0,graph,50.0,50.0,0,0,1766,0.8563342094421387,0.0,0,712.0,722.0,728.0,0.0,0.0,,timeout,0.0,1000,10.0,10,10.0,10.0,5.0,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,random_rounding,0.0,ideal,zero,1,graph,50.0,50.0,0,0,1586,0.7311325073242188,0.0,0,724.0,732.0,734.0,0.0,0.0,,timeout,0.0,1000,10.0,10,10.0,10.0,5.0,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,random_rounding,0.0,ideal,zero,2,graph,50.0,50.0,0,0,1670,0.7880773544311523,0.0,0,702.0,728.0,732.0,0.0,0.0,,timeout,0.0,1000,10.0,10,10.0,10.0,5.0,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,greedy,0.0,ideal,zero,0,graph,50.0,50.0,0,0,0,0.0006618499755859375,0.0,0,686.0,686.0,686.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,greedy,0.0,ideal,zero,1,graph,50.0,50.0,0,0,0,0.00047016143798828125,0.0,0,672.0,672.0,672.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,greedy,0.0,ideal,zero,2,graph,50.0,50.0,0,0,0,0.0008032321929931641,0.0,0,684.0,684.0,684.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,static_projected,0.0,ideal,zero,0,graph,50.0,50.0,0,1,950,0.5252799987792969,0.08167123794555664,1,712.0,722.0,724.0,0.0,0.0,,timeout,0.0,1000,10.0,10,4.999999999999694,5.000000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,static_projected,0.0,ideal,zero,1,graph,50.0,50.0,0,1,974,0.5513200759887695,0.08592724800109863,1,722.0,732.0,734.0,0.0,0.0,,timeout,0.0,1000,10.0,10,4.999999999999694,5.000000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,static_projected,0.0,ideal,zero,2,graph,50.0,50.0,0,1,902,0.5389490127563477,0.0971064567565918,1,696.0,726.0,730.0,0.0,0.0,,timeout,0.0,1000,10.0,10,4.999999999999694,5.000000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,static_budgeted,0.0,ideal,zero,0,graph,50.0,50.0,0,1,1058,0.6118762493133545,0.08252143859863281,1,672.0,696.0,714.0,0.0,0.0,,timeout,0.0,752,7.52,10,4.93190138203,5.000000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,static_budgeted,0.0,ideal,zero,1,graph,50.0,50.0,0,1,1142,0.6402781009674072,0.09673619270324707,1,672.0,700.0,718.0,0.0,0.0,,timeout,0.0,744,7.44,10,4.948070698056605,5.000000000000002,1.7763568394002505e-15,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,static_budgeted,0.0,ideal,zero,2,graph,50.0,50.0,0,1,1142,0.6538763046264648,0.08898377418518066,1,684.0,706.0,716.0,0.0,0.0,,timeout,0.0,740,7.4,10,4.919472706239529,5.000000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,random_budgeted,0.0,ideal,zero,0,graph,50.0,50.0,0,1,854,0.4474155902862549,0.039798736572265625,1,680.0,714.0,718.0,0.0,0.0,,timeout,0.0,1000,10.0,10,4.672672148990335,5.000000000000672,6.723510637129948e-13,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,random_budgeted,0.0,ideal,zero,1,graph,50.0,50.0,0,1,962,0.47751355171203613,0.030492544174194336,1,706.0,716.0,720.0,0.0,0.0,,timeout,0.0,999,9.99,10,4.6521323746470395,5.000000000000993,9.9298347322474e-13,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,random_budgeted,0.0,ideal,zero,2,graph,50.0,50.0,0,1,890,0.448749303817749,0.0268099308013916,1,688.0,698.0,704.0,0.0,0.0,,timeout,0.0,999,9.99,10,4.610949405717688,5.000000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,learned_support_random_weights,0.0,ideal,zero,0,hebbian_seed0,50.0,50.0,0,1,854,0.32343554496765137,0.0033326148986816406,1,630.0,630.0,670.0,0.0,0.0,,timeout,0.0,576,5.76,9,2.9287361372649223,5.0,0.0,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,learned_support_random_weights,0.0,ideal,zero,1,hebbian_seed0,50.0,50.0,0,1,962,0.38958096504211426,0.004851102828979492,1,628.0,630.0,670.0,0.0,0.0,,timeout,0.0,576,5.76,9,2.8863217360133824,5.000000000000002,1.7763568394002505e-15,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,learned_support_random_weights,0.0,ideal,zero,2,hebbian_seed0,50.0,50.0,0,1,938,0.3788728713989258,0.003955841064453125,1,622.0,630.0,670.0,0.0,0.0,,timeout,0.0,576,5.76,9,2.8621618686464867,5.0,0.0,0.0,0,0,0.0,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,topology_scrambled,0.0,ideal,zero,0,graph,50.0,50.0,100,101,3068,90.32038998603821,88.87225294113159,101,518.0,518.0,674.0,0.0,0.0,,timeout,0.0,555,5.55,9,4.999997952446646,5.000000000000001,8.881784197001252e-16,0.0,0,0,-469.1562896267383,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,topology_scrambled,0.0,ideal,zero,1,graph,50.0,50.0,100,101,3176,80.64401364326477,79.1517539024353,101,538.0,538.0,692.0,0.0,0.0,,timeout,0.0,576,5.76,10,4.99999999999963,5.000000000000001,8.881784197001252e-16,0.0,0,0,-471.36224974818805,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,none,topology_scrambled,0.0,ideal,zero,2,graph,50.0,50.0,100,101,3284,86.18699526786804,84.66334819793701,101,514.0,516.0,686.0,0.0,0.0,,timeout,0.0,547,5.47,9,4.9955048315695265,5.000000000000002,1.7763568394002505e-15,0.0,0,0,-467.39640385685476,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,sinkhorn,hebbian_sinkhorn,0.0,ideal,zero,0,graph,50.0,50.0,100,100,4292,2.079998731613159,0.0,0,648.0,648.0,670.0,0.0,0.0,,timeout,0.0,648,6.48,9,4.802152213448348,5.000000000000001,8.881784197001252e-16,0.0,0,0,-461.40947546293313,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,sinkhorn,hebbian_sinkhorn,0.0,ideal,zero,1,graph,50.0,50.0,100,100,4256,1.9712281227111816,0.0,0,660.0,660.0,690.0,0.0,0.0,,timeout,0.0,660,6.6,10,4.762116191745988,5.000000000000001,8.881784197001252e-16,0.0,0,0,-458.0107546276312,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,sinkhorn,hebbian_sinkhorn,0.0,ideal,zero,2,graph,50.0,50.0,100,100,4232,1.9965105056762695,0.0,0,640.0,640.0,686.0,0.0,0.0,,timeout,0.0,640,6.4,10,4.766045166226684,5.000000000000001,8.881784197001252e-16,0.0,0,0,-457.51805809680513,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,sinkhorn,hybrid_sinkhorn,0.0,ideal,zero,0,graph,50.0,50.0,100,100,5266,2.3887174129486084,0.0,0,648.0,648.0,670.0,0.0,0.0,,timeout,0.0,648,6.48,9,4.802152213448348,5.000000000000001,8.881784197001252e-16,0.0,0,0,-461.40947546293313,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,sinkhorn,hybrid_sinkhorn,0.0,ideal,zero,1,graph,50.0,50.0,100,100,5266,2.406238317489624,0.0,0,660.0,660.0,690.0,0.0,0.0,,timeout,0.0,660,6.6,10,4.762116191745988,5.000000000000001,8.881784197001252e-16,0.0,0,0,-458.0107546276312,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,sinkhorn,hybrid_sinkhorn,0.0,ideal,zero,2,graph,50.0,50.0,100,100,5242,2.440431594848633,0.0,0,640.0,640.0,686.0,0.0,0.0,,timeout,0.0,640,6.4,10,4.766045166226684,5.000000000000001,8.881784197001252e-16,0.0,0,0,-457.51805809680513,False
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,frobenius,hebbian_frobenius,0.0,ideal,zero,0,graph,50.0,50.0,100,101,3644,87.64468336105347,85.85357213020325,101,630.0,654.0,684.0,0.0,0.0,,timeout,0.0,576,5.76,9,4.999976277691528,5.000000000000001,8.881784197001252e-16,0.0,0,0,-466.47323255185586,True
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,frobenius,hebbian_frobenius,0.0,ideal,zero,1,graph,50.0,50.0,100,101,2576,52.012765407562256,50.879934549331665,101,644.0,644.0,696.0,0.0,0.0,,timeout,0.0,644,6.44,10,5.0,5.000000000000002,1.7763568394002505e-15,0.0,0,0,-477.8669529538861,True
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,frobenius,hebbian_frobenius,0.0,ideal,zero,2,graph,50.0,50.0,100,101,3200,78.59757614135742,77.13565325737,101,626.0,636.0,680.0,0.0,0.0,,timeout,0.0,626,6.26,9,4.999999999999774,5.000000000000001,8.881784197001252e-16,0.0,0,0,-474.56083573703154,True
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,frobenius,hybrid_frobenius,0.0,ideal,zero,0,graph,50.0,50.0,100,101,4690,89.7002387046814,87.46953773498535,101,630.0,634.0,676.0,0.0,0.0,,timeout,0.0,576,5.76,9,4.999976277691528,5.000000000000001,8.881784197001252e-16,0.0,0,0,-466.47323255185586,True
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,frobenius,hybrid_frobenius,0.0,ideal,zero,1,graph,50.0,50.0,100,101,3562,49.62508535385132,48.11240291595459,101,644.0,644.0,696.0,0.0,0.0,,timeout,0.0,644,6.44,10,5.0,5.000000000000002,1.7763568394002505e-15,0.0,0,0,-477.8669529538861,True
random_regular_200_d10,0,200,1000,10.0,half_mean_deg,5.0,frobenius,hybrid_frobenius,0.0,ideal,zero,2,graph,50.0,50.0,100,101,4222,80.06808876991272,78.26673007011414,101,626.0,626.0,690.0,0.0,0.0,,timeout,0.0,626,6.26,9,4.999999999999774,5.000000000000001,8.881784197001252e-16,0.0,0,0,-474.56083573703154,True
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,static,0.0,ideal,zero,0,graph,50.0,50.0,0,0,1262,0.02149367332458496,0.0,0,56.0,61.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,88,8.8,14,8.8,14.0,9.6,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,static,0.0,ideal,zero,1,graph,50.0,50.0,0,0,1286,0.020785093307495117,0.0,0,61.0,61.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,88,8.8,14,8.8,14.0,9.6,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,static,0.0,ideal,zero,2,graph,50.0,50.0,0,0,1286,0.020276784896850586,0.0,0,57.0,61.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,88,8.8,14,8.8,14.0,9.6,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,random_rounding,0.0,ideal,zero,0,graph,50.0,50.0,0,0,1262,0.020981311798095703,0.0,0,56.0,61.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,88,8.8,14,8.8,14.0,9.6,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,random_rounding,0.0,ideal,zero,1,graph,50.0,50.0,0,0,1286,0.021679401397705078,0.0,0,61.0,61.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,88,8.8,14,8.8,14.0,9.6,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,random_rounding,0.0,ideal,zero,2,graph,50.0,50.0,0,0,1286,0.021836280822753906,0.0,0,57.0,61.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,88,8.8,14,8.8,14.0,9.6,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,greedy,0.0,ideal,zero,0,graph,50.0,50.0,0,0,0,4.458427429199219e-05,0.0,0,55.0,55.0,55.0,0.0,0.0,61.0,proven_optimal,0.9016393442622951,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,greedy,0.0,ideal,zero,1,graph,50.0,50.0,0,0,0,6.961822509765625e-05,0.0,0,61.0,61.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,greedy,0.0,ideal,zero,2,graph,50.0,50.0,0,0,0,5.555152893066406e-05,0.0,0,59.0,59.0,59.0,0.0,0.0,61.0,proven_optimal,0.9672131147540983,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,static_projected,0.0,ideal,zero,0,graph,50.0,50.0,0,1,830,0.019005537033081055,0.0051479339599609375,1,54.0,61.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,88,8.8,14,4.292084266437213,4.4,0.0,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,static_projected,0.0,ideal,zero,1,graph,50.0,50.0,0,1,794,0.01905059814453125,0.005358695983886719,1,61.0,61.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,88,8.8,14,4.292084266437213,4.4,0.0,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,static_projected,0.0,ideal,zero,2,graph,50.0,50.0,0,1,806,0.0182950496673584,0.00500941276550293,1,54.0,61.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,88,8.8,14,4.292084266437213,4.4,0.0,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,static_budgeted,0.0,ideal,zero,0,graph,50.0,50.0,0,1,866,0.02041792869567871,0.0062906742095947266,1,60.0,61.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,65,6.5,9,4.246571220345153,4.400000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,static_budgeted,0.0,ideal,zero,1,graph,50.0,50.0,0,1,902,0.01819300651550293,0.0038292407989501953,1,51.0,59.0,59.0,0.0,0.0,61.0,proven_optimal,0.9672131147540983,64,6.4,10,4.066714515555424,4.400000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,static_budgeted,0.0,ideal,zero,2,graph,50.0,50.0,0,1,1022,0.01991558074951172,0.0033864974975585938,1,61.0,61.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,60,6.0,11,4.041848975755814,4.400000000000148,1.474376176702208e-13,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,random_budgeted,0.0,ideal,zero,0,graph,50.0,50.0,0,1,614,0.013074636459350586,0.0022695064544677734,1,55.0,61.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,85,8.5,14,3.601669714688034,4.400000000000044,4.3520742565306136e-14,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,random_budgeted,0.0,ideal,zero,1,graph,50.0,50.0,0,1,806,0.01517176628112793,0.0024776458740234375,1,54.0,60.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,86,8.6,13,3.6909761569432513,4.400000000000243,2.424727085781342e-13,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,random_budgeted,0.0,ideal,zero,2,graph,50.0,50.0,0,1,818,0.015213727951049805,0.002037525177001953,1,53.0,61.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,88,8.8,14,3.4907562209524436,4.40000000000012,1.199040866595169e-13,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,learned_support_random_weights,0.0,ideal,zero,0,hebbian_seed0,50.0,50.0,0,1,746,0.012003421783447266,0.00036525726318359375,1,53.0,53.0,59.0,0.0,0.0,61.0,proven_optimal,0.9672131147540983,53,5.3,8,2.783231583035354,4.4,0.0,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,learned_support_random_weights,0.0,ideal,zero,1,hebbian_seed0,50.0,50.0,0,1,746,0.0124359130859375,0.0003910064697265625,1,53.0,53.0,59.0,0.0,0.0,61.0,proven_optimal,0.9672131147540983,53,5.3,8,2.67655503244872,4.4,0.0,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,learned_support_random_weights,0.0,ideal,zero,2,hebbian_seed0,50.0,50.0,0,1,746,0.012254476547241211,0.00018024444580078125,1,53.0,53.0,59.0,0.0,0.0,61.0,proven_optimal,0.9672131147540983,53,5.3,8,2.421550624284145,4.118863499210588,-0.28113650078941266,0.0,0,0,0.0,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,topology_scrambled,0.0,ideal,zero,0,graph,50.0,50.0,100,101,4556,0.6584951877593994,0.5521881580352783,101,51.0,51.0,59.0,0.0,0.0,61.0,proven_optimal,0.9672131147540983,46,4.6,7,4.400000000000001,4.400000000000001,8.881784197001252e-16,0.0,0,0,-40.92396812825148,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,topology_scrambled,0.0,ideal,zero,1,graph,50.0,50.0,100,101,3200,0.9667038917541504,0.8861870765686035,101,53.0,53.0,59.0,0.0,0.0,61.0,proven_optimal,0.9672131147540983,40,4.0,7,4.400000000000001,4.400000000000001,8.881784197001252e-16,0.0,0,0,-40.324872290637465,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,topology_scrambled,0.0,ideal,zero,2,graph,50.0,50.0,100,101,4244,0.33167505264282227,0.23337769508361816,101,52.0,52.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,52,5.2,8,3.960000000000001,4.400000000000001,8.881784197001252e-16,0.0,0,0,-37.94998038837222,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,sinkhorn,hebbian_sinkhorn,0.0,ideal,zero,0,graph,50.0,50.0,100,100,4916,0.14140772819519043,0.0,0,55.0,55.0,59.0,0.0,0.0,61.0,proven_optimal,0.9672131147540983,55,5.5,8,3.9268872488705404,4.400000000000001,8.881784197001252e-16,0.0,0,5,-37.728130048750316,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,sinkhorn,hebbian_sinkhorn,0.0,ideal,zero,1,graph,50.0,50.0,100,100,5096,0.14177680015563965,0.0,0,59.0,59.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,59,5.9,9,4.134743802387114,4.4,0.0,0.0,0,0,-39.73315373620154,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,sinkhorn,hebbian_sinkhorn,0.0,ideal,zero,2,graph,50.0,50.0,100,100,4796,0.13425993919372559,0.0,0,56.0,56.0,56.0,0.0,0.0,61.0,proven_optimal,0.9180327868852459,56,5.6,8,4.147705573581779,4.400000000000001,8.881784197001252e-16,0.0,0,0,-39.79818330880295,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,sinkhorn,hybrid_sinkhorn,0.0,ideal,zero,0,graph,50.0,50.0,100,100,5746,0.15255475044250488,0.0,0,55.0,55.0,59.0,0.0,0.0,61.0,proven_optimal,0.9672131147540983,55,5.5,8,3.9268872488705404,4.400000000000001,8.881784197001252e-16,0.0,0,5,-37.728130048750316,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,sinkhorn,hybrid_sinkhorn,0.0,ideal,zero,1,graph,50.0,50.0,100,100,5950,0.15619683265686035,0.0,0,59.0,59.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,59,5.9,9,4.134743802387114,4.4,0.0,0.0,0,0,-39.73315373620154,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,sinkhorn,hybrid_sinkhorn,0.0,ideal,zero,2,graph,50.0,50.0,100,100,5674,0.1448533535003662,0.0,0,56.0,56.0,56.0,0.0,0.0,61.0,proven_optimal,0.9180327868852459,56,5.6,8,4.147705573581779,4.400000000000001,8.881784197001252e-16,0.0,0,0,-39.79818330880295,False
exact_small,0,20,88,8.8,half_mean_deg,4.4,frobenius,hebbian_frobenius,0.0,ideal,zero,0,graph,50.0,50.0,100,101,4892,0.28188467025756836,0.1929786205291748,101,53.0,53.0,59.0,0.0,0.0,61.0,proven_optimal,0.9672131147540983,53,5.3,8,4.400000000000001,4.400000000000001,8.881784197001252e-16,0.0,0,0,-41.85731800564104,True
exact_small,0,20,88,8.8,half_mean_deg,4.4,frobenius,hebbian_frobenius,0.0,ideal,zero,1,graph,50.0,50.0,100,101,5120,0.2877194881439209,0.19384193420410156,101,59.0,59.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,59,5.9,9,4.400000000000001,4.400000000000002,1.7763568394002505e-15,0.0,0,0,-42.02875827481496,True
exact_small,0,20,88,8.8,half_mean_deg,4.4,frobenius,hebbian_frobenius,0.0,ideal,zero,2,graph,50.0,50.0,100,101,4628,0.3138551712036133,0.22820615768432617,101,56.0,56.0,56.0,0.0,0.0,61.0,proven_optimal,0.9180327868852459,56,5.6,8,4.400000000000001,4.400000000000002,1.7763568394002505e-15,0.0,0,0,-41.84790330080989,True
exact_small,0,20,88,8.8,half_mean_deg,4.4,frobenius,hybrid_frobenius,0.0,ideal,zero,0,graph,50.0,50.0,100,101,5794,0.30449748039245605,0.1989290714263916,101,53.0,53.0,59.0,0.0,0.0,61.0,proven_optimal,0.9672131147540983,53,5.3,8,4.400000000000001,4.400000000000001,8.881784197001252e-16,0.0,0,0,-41.85731800564104,True
exact_small,0,20,88,8.8,half_mean_deg,4.4,frobenius,hybrid_frobenius,0.0,ideal,zero,1,graph,50.0,50.0,100,101,6046,0.310377836227417,0.19926857948303223,101,59.0,59.0,61.0,0.0,0.0,61.0,proven_optimal,1.0,59,5.9,9,4.400000000000001,4.400000000000002,1.7763568394002505e-15,0.0,0,0,-42.02875827481496,True
exact_small,0,20,88,8.8,half_mean_deg,4.4,frobenius,hybrid_frobenius,0.0,ideal,zero,2,graph,50.0,50.0,100,101,5530,0.33898162841796875,0.23362088203430176,101,56.0,56.0,56.0,0.0,0.0,61.0,proven_optimal,0.9180327868852459,56,5.6,8,4.400000000000001,4.400000000000002,1.7763568394002505e-15,0.0,0,0,-41.84790330080989,True
exact_small,0,20,88,8.8,half_mean_deg,4.4,none,sdp_gw,0.0,ideal,zero,0,graph,50.0,50.0,0,0,0,0.03403162956237793,0.0,0,0.0,0.0,0.0,62.671843010665974,61.0,61.0,proven_optimal,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
