graph_family,graph_seed,n,m,mean_degree,budget_mode,budget_value,projection_type,method,amplitude_sigma,amplitude_label,omega_mode,restart_seed,support_source,T_adapt,T_static,adaptive_updates,projection_calls,ode_nfev,runtime_sec,cvxpy_time_sec,cvxpy_calls,cut_raw,cut_rounded,cut_polished,sdp_bound,gw_cut,exact_optimum,exact_status,cut_ratio_exact,active_edges,mean_active_degree,max_active_degree,row_sum_mean,row_sum_max,budget_violation_max,symmetry_error,energy_descent_violations,energy_violations_raw,final_L,L_valid
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static,0.0,ideal,zero,0,graph,50.0,50.0,0,0,1850,0.9783072471618652,0.0,0,760.0,760.0,766.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static,0.0,ideal,zero,1,graph,50.0,50.0,0,0,1634,0.7982311248779297,0.0,0,750.0,760.0,766.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static,0.0,ideal,zero,2,graph,50.0,50.0,0,0,2162,1.1051058769226074,0.0,0,761.0,761.0,762.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static,0.0,ideal,zero,3,graph,50.0,50.0,0,0,1874,0.9547214508056641,0.0,0,759.0,759.0,764.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static,0.0,ideal,zero,4,graph,50.0,50.0,0,0,2114,1.0459263324737549,0.0,0,751.0,757.0,764.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static,0.0,ideal,zero,5,graph,50.0,50.0,0,0,2066,1.0538113117218018,0.0,0,750.0,753.0,761.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static,0.0,ideal,zero,6,graph,50.0,50.0,0,0,1910,3.4925334453582764,0.0,0,748.0,765.0,768.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static,0.0,ideal,zero,7,graph,50.0,50.0,0,0,2042,1.0519788265228271,0.0,0,756.0,760.0,763.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static,0.0,ideal,zero,8,graph,50.0,50.0,0,0,1862,0.9570300579071045,0.0,0,755.0,762.0,769.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static,0.0,ideal,zero,9,graph,50.0,50.0,0,0,2186,1.1198759078979492,0.0,0,753.0,760.0,765.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_rounding,0.0,ideal,zero,0,graph,50.0,50.0,0,0,1850,0.952582597732544,0.0,0,760.0,760.0,766.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_rounding,0.0,ideal,zero,1,graph,50.0,50.0,0,0,1634,0.8154966831207275,0.0,0,750.0,760.0,766.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_rounding,0.0,ideal,zero,2,graph,50.0,50.0,0,0,2162,1.1304705142974854,0.0,0,761.0,761.0,762.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_rounding,0.0,ideal,zero,3,graph,50.0,50.0,0,0,1874,0.9472002983093262,0.0,0,759.0,759.0,764.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_rounding,0.0,ideal,zero,4,graph,50.0,50.0,0,0,2114,1.0753769874572754,0.0,0,751.0,757.0,764.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_rounding,0.0,ideal,zero,5,graph,50.0,50.0,0,0,2066,1.0600030422210693,0.0,0,750.0,753.0,761.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_rounding,0.0,ideal,zero,6,graph,50.0,50.0,0,0,1910,0.9361238479614258,0.0,0,748.0,765.0,768.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_rounding,0.0,ideal,zero,7,graph,50.0,50.0,0,0,2042,1.026362419128418,0.0,0,756.0,760.0,763.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_rounding,0.0,ideal,zero,8,graph,50.0,50.0,0,0,1862,0.9208996295928955,0.0,0,755.0,762.0,769.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_rounding,0.0,ideal,zero,9,graph,50.0,50.0,0,0,2186,1.0849511623382568,0.0,0,753.0,760.0,765.0,0.0,0.0,,timeout,0.0,1068,10.68,21,10.68,21.0,15.66,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,greedy,0.0,ideal,zero,0,graph,50.0,50.0,0,0,0,0.0006432533264160156,0.0,0,732.0,732.0,732.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,greedy,0.0,ideal,zero,1,graph,50.0,50.0,0,0,0,0.0005741119384765625,0.0,0,730.0,730.0,730.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,greedy,0.0,ideal,zero,2,graph,50.0,50.0,0,0,0,0.0005035400390625,0.0,0,731.0,731.0,731.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,greedy,0.0,ideal,zero,3,graph,50.0,50.0,0,0,0,0.0005118846893310547,0.0,0,731.0,731.0,731.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,greedy,0.0,ideal,zero,4,graph,50.0,50.0,0,0,0,0.0004477500915527344,0.0,0,703.0,703.0,703.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,greedy,0.0,ideal,zero,5,graph,50.0,50.0,0,0,0,0.0005884170532226562,0.0,0,712.0,712.0,712.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,greedy,0.0,ideal,zero,6,graph,50.0,50.0,0,0,0,0.0006461143493652344,0.0,0,733.0,733.0,733.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,greedy,0.0,ideal,zero,7,graph,50.0,50.0,0,0,0,0.0006568431854248047,0.0,0,722.0,722.0,722.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,greedy,0.0,ideal,zero,8,graph,50.0,50.0,0,0,0,0.0005893707275390625,0.0,0,739.0,739.0,739.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,greedy,0.0,ideal,zero,9,graph,50.0,50.0,0,0,0,0.0007414817810058594,0.0,0,749.0,749.0,749.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_projected,0.0,ideal,zero,0,graph,50.0,50.0,0,1,1094,0.596646785736084,0.06471419334411621,1,743.0,753.0,755.0,0.0,0.0,,timeout,0.0,1068,10.68,21,5.20605466953828,5.340000000000579,5.790923296444817e-13,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_projected,0.0,ideal,zero,1,graph,50.0,50.0,0,1,998,0.5815784931182861,0.07103180885314941,1,727.0,741.0,752.0,0.0,0.0,,timeout,0.0,1068,10.68,21,5.20605466953828,5.340000000000579,5.790923296444817e-13,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_projected,0.0,ideal,zero,2,graph,50.0,50.0,0,1,1010,0.5889017581939697,0.08061885833740234,1,742.0,742.0,758.0,0.0,0.0,,timeout,0.0,1068,10.68,21,5.20605466953828,5.340000000000579,5.790923296444817e-13,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_projected,0.0,ideal,zero,3,graph,50.0,50.0,0,1,1082,0.615825891494751,0.06872200965881348,1,735.0,742.0,751.0,0.0,0.0,,timeout,0.0,1068,10.68,21,5.20605466953828,5.340000000000579,5.790923296444817e-13,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_projected,0.0,ideal,zero,4,graph,50.0,50.0,0,1,1034,0.6055915355682373,0.06992554664611816,1,739.0,746.0,763.0,0.0,0.0,,timeout,0.0,1068,10.68,21,5.20605466953828,5.340000000000579,5.790923296444817e-13,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_projected,0.0,ideal,zero,5,graph,50.0,50.0,0,1,1010,0.5548248291015625,0.06374573707580566,1,746.0,755.0,760.0,0.0,0.0,,timeout,0.0,1068,10.68,21,5.20605466953828,5.340000000000579,5.790923296444817e-13,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_projected,0.0,ideal,zero,6,graph,50.0,50.0,0,1,1010,0.5543825626373291,0.06323742866516113,1,725.0,746.0,755.0,0.0,0.0,,timeout,0.0,1068,10.68,21,5.20605466953828,5.340000000000579,5.790923296444817e-13,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_projected,0.0,ideal,zero,7,graph,50.0,50.0,0,1,1094,0.6025965213775635,0.07246232032775879,1,751.0,751.0,759.0,0.0,0.0,,timeout,0.0,1068,10.68,21,5.20605466953828,5.340000000000579,5.790923296444817e-13,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_projected,0.0,ideal,zero,8,graph,50.0,50.0,0,1,1034,0.5677447319030762,0.06996870040893555,1,745.0,745.0,755.0,0.0,0.0,,timeout,0.0,1068,10.68,21,5.20605466953828,5.340000000000579,5.790923296444817e-13,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_projected,0.0,ideal,zero,9,graph,50.0,50.0,0,1,1058,0.5843193531036377,0.0727074146270752,1,737.0,745.0,750.0,0.0,0.0,,timeout,0.0,1068,10.68,21,5.20605466953828,5.340000000000579,5.790923296444817e-13,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_budgeted,0.0,ideal,zero,0,graph,50.0,50.0,0,1,1154,0.6279973983764648,0.07005643844604492,1,696.0,722.0,738.0,0.0,0.0,,timeout,0.0,765,7.65,14,5.07134384449361,5.340000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_budgeted,0.0,ideal,zero,1,graph,50.0,50.0,0,1,1226,0.6650662422180176,0.07525849342346191,1,712.0,737.0,754.0,0.0,0.0,,timeout,0.0,759,7.59,13,5.069182904994259,5.340000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_budgeted,0.0,ideal,zero,2,graph,50.0,50.0,0,1,986,0.5682239532470703,0.07040238380432129,1,699.0,725.0,738.0,0.0,0.0,,timeout,0.0,767,7.67,13,5.151039561233553,5.340000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_budgeted,0.0,ideal,zero,3,graph,50.0,50.0,0,1,1142,0.6386890411376953,0.07055091857910156,1,702.0,722.0,738.0,0.0,0.0,,timeout,0.0,760,7.6,15,5.101745733278344,5.34,0.0,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_budgeted,0.0,ideal,zero,4,graph,50.0,50.0,0,1,1046,0.581193208694458,0.06892037391662598,1,690.0,717.0,734.0,0.0,0.0,,timeout,0.0,771,7.71,14,5.071287512799259,5.340000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_budgeted,0.0,ideal,zero,5,graph,50.0,50.0,0,1,1058,0.5827453136444092,0.06457805633544922,1,696.0,711.0,746.0,0.0,0.0,,timeout,0.0,758,7.58,12,5.091927112348884,5.340000000000598,5.977440764581843e-13,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_budgeted,0.0,ideal,zero,6,graph,50.0,50.0,0,1,1034,0.5713865756988525,0.06474471092224121,1,711.0,723.0,745.0,0.0,0.0,,timeout,0.0,756,7.56,15,5.036554837591024,5.340000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_budgeted,0.0,ideal,zero,7,graph,50.0,50.0,0,1,1022,0.5476608276367188,0.05875229835510254,1,695.0,717.0,735.0,0.0,0.0,,timeout,0.0,757,7.57,14,5.087108202195975,5.340000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_budgeted,0.0,ideal,zero,8,graph,50.0,50.0,0,1,1022,0.5717031955718994,0.06525301933288574,1,711.0,725.0,743.0,0.0,0.0,,timeout,0.0,769,7.69,13,5.033063084937929,5.340000000000912,9.121592370320286e-13,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,static_budgeted,0.0,ideal,zero,9,graph,50.0,50.0,0,1,1142,0.648317813873291,0.07426691055297852,1,721.0,725.0,754.0,0.0,0.0,,timeout,0.0,755,7.55,14,5.0982877701987634,5.340000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_budgeted,0.0,ideal,zero,0,graph,50.0,50.0,0,1,1034,0.5408391952514648,0.029244661331176758,1,718.0,734.0,748.0,0.0,0.0,,timeout,0.0,1049,10.49,17,4.434976957445132,5.340000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_budgeted,0.0,ideal,zero,1,graph,50.0,50.0,0,1,890,0.45942163467407227,0.028187990188598633,1,726.0,729.0,743.0,0.0,0.0,,timeout,0.0,1049,10.49,19,4.469862151048437,5.340000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_budgeted,0.0,ideal,zero,2,graph,50.0,50.0,0,1,950,0.49298572540283203,0.029669523239135742,1,722.0,745.0,754.0,0.0,0.0,,timeout,0.0,1056,10.56,20,4.4724016059641345,5.340000000000212,2.1227464230832993e-13,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_budgeted,0.0,ideal,zero,3,graph,50.0,50.0,0,1,1046,0.563300371170044,0.03722214698791504,1,723.0,747.0,760.0,0.0,0.0,,timeout,0.0,1047,10.47,18,4.423724874336324,5.340000000000632,6.323830348264892e-13,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_budgeted,0.0,ideal,zero,4,graph,50.0,50.0,0,1,926,0.503929853439331,0.031336069107055664,1,734.0,745.0,750.0,0.0,0.0,,timeout,0.0,1047,10.47,18,4.444754983520516,5.340000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_budgeted,0.0,ideal,zero,5,graph,50.0,50.0,0,1,998,0.5298724174499512,0.027245044708251953,1,744.0,746.0,751.0,0.0,0.0,,timeout,0.0,1056,10.56,20,4.423545583462138,5.340000000000706,7.061018436615996e-13,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_budgeted,0.0,ideal,zero,6,graph,50.0,50.0,0,1,926,0.48700523376464844,0.0378727912902832,1,723.0,749.0,762.0,0.0,0.0,,timeout,0.0,1044,10.44,19,4.403120921573739,5.34000000000089,8.899547765395255e-13,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_budgeted,0.0,ideal,zero,7,graph,50.0,50.0,0,1,1046,0.5621204376220703,0.02529168128967285,1,727.0,753.0,759.0,0.0,0.0,,timeout,0.0,1052,10.52,20,4.433441148627915,5.340000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_budgeted,0.0,ideal,zero,8,graph,50.0,50.0,0,1,938,3.139542818069458,0.04696464538574219,1,738.0,738.0,746.0,0.0,0.0,,timeout,0.0,1051,10.51,19,4.380053697530626,5.340000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,random_budgeted,0.0,ideal,zero,9,graph,50.0,50.0,0,1,902,0.4915938377380371,0.03198504447937012,1,710.0,744.0,757.0,0.0,0.0,,timeout,0.0,1047,10.47,19,4.428143207870721,5.3400000000003764,3.765876499528531e-13,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,learned_support_random_weights,0.0,ideal,zero,0,hebbian_seed0,50.0,50.0,0,1,890,0.36170220375061035,0.0175931453704834,1,687.0,687.0,730.0,0.0,0.0,,timeout,0.0,680,6.8,13,3.229881349814129,5.340000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,learned_support_random_weights,0.0,ideal,zero,1,hebbian_seed0,50.0,50.0,0,1,1142,0.48428893089294434,0.005549907684326172,1,687.0,687.0,730.0,0.0,0.0,,timeout,0.0,680,6.8,13,3.3566403079767224,5.34,0.0,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,learned_support_random_weights,0.0,ideal,zero,2,hebbian_seed0,50.0,50.0,0,1,938,0.3959016799926758,0.013993501663208008,1,687.0,687.0,730.0,0.0,0.0,,timeout,0.0,680,6.8,13,3.307415059782727,5.34,0.0,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,learned_support_random_weights,0.0,ideal,zero,3,hebbian_seed0,50.0,50.0,0,1,986,0.4327692985534668,0.011598825454711914,1,687.0,687.0,730.0,0.0,0.0,,timeout,0.0,679,6.79,13,3.2919730604336177,5.340000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,learned_support_random_weights,0.0,ideal,zero,4,hebbian_seed0,50.0,50.0,0,1,1058,0.44635462760925293,0.016048669815063477,1,687.0,687.0,730.0,0.0,0.0,,timeout,0.0,680,6.8,13,3.323381134605901,5.340000000000024,2.398081733190338e-14,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,learned_support_random_weights,0.0,ideal,zero,5,hebbian_seed0,50.0,50.0,0,1,1046,0.45103025436401367,0.017138242721557617,1,687.0,687.0,730.0,0.0,0.0,,timeout,0.0,678,6.78,13,3.3330288139078084,5.340000000000002,1.7763568394002505e-15,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,learned_support_random_weights,0.0,ideal,zero,6,hebbian_seed0,50.0,50.0,0,1,974,0.4063985347747803,0.012999534606933594,1,687.0,687.0,730.0,0.0,0.0,,timeout,0.0,680,6.8,13,3.290705534707805,5.340000000000009,8.881784197001252e-15,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,learned_support_random_weights,0.0,ideal,zero,7,hebbian_seed0,50.0,50.0,0,1,1094,0.4578382968902588,0.021550893783569336,1,687.0,687.0,730.0,0.0,0.0,,timeout,0.0,680,6.8,13,3.318288251949779,5.340000000000002,1.7763568394002505e-15,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,learned_support_random_weights,0.0,ideal,zero,8,hebbian_seed0,50.0,50.0,0,1,950,0.40210700035095215,0.018750905990600586,1,687.0,687.0,730.0,0.0,0.0,,timeout,0.0,678,6.78,13,3.3112990998412157,5.340000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,learned_support_random_weights,0.0,ideal,zero,9,hebbian_seed0,50.0,50.0,0,1,1010,0.40915536880493164,0.012781143188476562,1,687.0,687.0,730.0,0.0,0.0,,timeout,0.0,680,6.8,13,3.3177071603091135,5.340000000000001,8.881784197001252e-16,0.0,0,0,0.0,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,topology_scrambled,0.0,ideal,zero,0,graph,50.0,50.0,100,101,3284,13.586840867996216,12.17270302772522,101,578.0,578.0,714.0,0.0,0.0,,timeout,0.0,595,5.95,12,5.126399999999477,5.340000000000001,8.881784197001252e-16,0.0,0,0,-483.28031780084825,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,topology_scrambled,0.0,ideal,zero,1,graph,50.0,50.0,100,101,3020,87.63631749153137,86.25009489059448,101,586.0,586.0,729.0,0.0,0.0,,timeout,0.0,578,5.78,12,5.324400285893846,5.340000000000001,8.881784197001252e-16,0.0,0,0,-496.6167210147847,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,topology_scrambled,0.0,ideal,zero,2,graph,50.0,50.0,100,101,3512,89.30373072624207,87.69507455825806,101,557.0,563.0,715.0,0.0,0.0,,timeout,0.0,566,5.66,11,5.33136023426878,5.340000000000002,1.7763568394002505e-15,0.0,0,0,-497.6197036844396,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,topology_scrambled,0.0,ideal,zero,3,graph,50.0,50.0,100,101,3128,85.12500262260437,83.65846991539001,101,567.0,568.0,727.0,0.0,0.0,,timeout,0.0,536,5.36,11,5.296718098925864,5.340000000000001,8.881784197001252e-16,0.0,0,0,-490.0616574798505,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,topology_scrambled,0.0,ideal,zero,4,graph,50.0,50.0,100,101,2864,52.10103893280029,48.0932559967041,101,548.0,548.0,724.0,0.0,0.0,,timeout,0.0,628,6.28,12,5.34,5.3400000000000905,9.059419880941277e-14,0.0,0,0,-503.4677131311217,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,topology_scrambled,0.0,ideal,zero,5,graph,50.0,50.0,100,101,3488,83.93356704711914,82.27744197845459,101,539.0,553.0,725.0,0.0,0.0,,timeout,0.0,504,5.04,11,5.334067579597616,5.340000000000002,1.7763568394002505e-15,0.0,0,0,-491.38870319740516,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,topology_scrambled,0.0,ideal,zero,6,graph,50.0,50.0,100,101,3284,69.41873717308044,67.94843626022339,101,552.0,552.0,729.0,0.0,0.0,,timeout,0.0,578,5.78,10,5.286600000000001,5.340000000000002,1.7763568394002505e-15,0.0,0,0,-495.5929172131308,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,topology_scrambled,0.0,ideal,zero,7,graph,50.0,50.0,100,101,3500,70.85205817222595,66.57601881027222,101,532.0,532.0,730.0,0.0,0.0,,timeout,0.0,612,6.12,12,5.339999999999993,5.340000000000291,2.913225216616411e-13,0.0,0,0,-501.8500617515725,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,topology_scrambled,0.0,ideal,zero,8,graph,50.0,50.0,100,101,2936,85.2384672164917,83.87840962409973,101,563.0,563.0,727.0,0.0,0.0,,timeout,0.0,514,5.14,10,5.327246097367944,5.340000000000002,1.7763568394002505e-15,0.0,0,2,-493.95717057334645,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,none,topology_scrambled,0.0,ideal,zero,9,graph,50.0,50.0,100,101,3524,35.34159779548645,31.02478575706482,101,583.0,584.0,716.0,0.0,0.0,,timeout,0.0,586,5.86,12,5.286600000000001,5.340000000000141,1.412203687323199e-13,0.0,0,0,-498.28513560808295,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,sinkhorn,hebbian_sinkhorn,0.0,ideal,zero,0,graph,50.0,50.0,100,100,3596,1.911517858505249,0.0,0,685.0,685.0,728.0,0.0,0.0,,timeout,0.0,685,6.85,13,4.993229873607722,5.340000000000002,1.7763568394002505e-15,0.0,0,0,-478.5285074317544,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,sinkhorn,hebbian_sinkhorn,0.0,ideal,zero,1,graph,50.0,50.0,100,100,3524,1.8361568450927734,0.0,0,655.0,655.0,711.0,0.0,0.0,,timeout,0.0,655,6.55,13,5.0176545828880394,5.340000000000001,8.881784197001252e-16,0.0,0,11,-479.5661736032676,False
sparse_er_200_p05,0,200,1068,10.68,half_mean_deg,5.34,sinkhorn,hebbian_sinkhorn,0.0,ideal,zero,2,graph,50.0,50.0,100,100,4484,4.794562816619873,0.0,0,665.0,665.0,729.0,0.0,0.0,,timeout,0.0,665,6.65,12,4.995856120338034,5.340000000000001,8.881784197001252e-16,0.0,0,6,-478.19941552280915,False
